Observer,Rd.Observation,Collect.Mode,Image,Degree,Degree_observed,Line Lengths
Observer A,1,Freehand,OR153,84,83.974,27.328
Observer A,1,Freehand,OR153,87,87.084,29.78
Observer A,1,Freehand,OR153,90,90,30.944
Observer A,1,Freehand,OR153,93,93.188,30.109
Observer A,1,Freehand,OR153,96,96.149,29.028
Observer A,1,Freehand,OR153,99,99.305,28.597
Observer A,1,Freehand,OR153,102,102.155,31.821
Observer A,1,Freehand,OR153,105,105.038,33.209
Observer A,1,Freehand,OR153,108,108.049,33.734
Observer A,1,Freehand,OR153,111,111.125,33.873
Observer A,1,Freehand,OR153,114,114.125,34.36
Observer A,1,Freehand,OR153,117,117.303,36.017
Observer A,1,Freehand,OR153,120,120.08,37.267
Observer A,1,Freehand,OR153,123,123.12,37.84
Observer A,1,Freehand,OR153,126,126.215,37.697
Observer A,1,Freehand,OR153,129,129.1,35.685
Observer A,1,Freehand,OR153,132,131.923,31.516
Observer A,1,Freehand,OR153,135,135.298,32.548
Observer A,1,Freehand,OR153,138,138.033,34.126
Observer A,1,Freehand,OR153,141,141.009,36.661
Observer A,1,Freehand,OR153,144,144.034,38.469
Observer A,1,Freehand,OR153,147,146.996,38.841
Observer A,1,Freehand,OR153,150,149.975,38.45
Observer A,1,Freehand,OR153,153,153.006,38.166
Observer A,1,Freehand,OR153,156,155.904,38.129
Observer A,1,Freehand,OR153,159,159.072,38.892
Observer A,1,Freehand,OR153,162,162.111,39.769
Observer A,1,Freehand,OR153,165,165.119,40.733
Observer A,1,Freehand,OR153,168,168.241,41.929
Observer A,1,Freehand,OR153,171,171.146,42.029
Observer A,1,Freehand,OR153,174,173.833,40.882
Observer A,1,Freehand,OR153,177,177.111,25.285
Observer A,1,Freehand,OR241,3,2.959,29.905
Observer A,1,Freehand,OR241,6,6.128,29.859
Observer A,1,Freehand,OR241,9,8.994,29.682
Observer A,1,Freehand,OR241,12,11.969,29.391
Observer A,1,Freehand,OR241,15,14.985,28.48
Observer A,1,Freehand,OR241,18,18.145,25.917
Observer A,1,Freehand,OR241,21,21.242,24.986
Observer A,1,Freehand,OR241,24,24.016,17.461
Observer A,1,Freehand,OR241,27,27.086,13.792
Observer A,1,Freehand,OR241,30,30.335,13.786
Observer A,1,Freehand,OR241,33,33.13,13.983
Observer A,1,Freehand,OR241,36,36.003,14.482
Observer A,1,Freehand,OR241,39,38.963,15.076
Observer A,1,Freehand,OR241,42,41.951,15.771
Observer A,1,Freehand,OR241,45,45.165,16.234
Observer A,1,Freehand,OR241,48,48.002,16.537
Observer A,1,Freehand,OR241,51,51.083,17.164
Observer A,1,Freehand,OR241,54,54.268,17.648
Observer A,1,Freehand,OR241,57,57.137,17.754
Observer A,1,Freehand,OR241,60,59.999,18.119
Observer A,1,Freehand,OR241,63,63.011,18.268
Observer A,1,Freehand,OR241,66,66.002,18.252
Observer A,1,Freehand,OR241,69,69.064,18.072
Observer A,1,Freehand,OR241,72,72.068,18.156
Observer A,1,Freehand,OR241,75,75.044,18.686
Observer A,1,Freehand,OR241,78,78.073,19.15
Observer A,1,Freehand,OR241,81,81.149,19.46
Observer A,1,Freehand,OR241,84,84.093,19.728
Observer A,1,Freehand,OR241,87,87.172,19.562
Observer A,1,Freehand,OR241,90,90.007,19.548
Observer A,1,Freehand,OR241,93,93.086,19.779
Observer A,1,Freehand,OR241,96,96.022,20.257
Observer A,1,Freehand,OR241,99,99.205,21.103
Observer A,1,Freehand,OR241,102,102.052,21.705
Observer A,1,Freehand,OR241,105,105.28,21.615
Observer A,1,Freehand,OR241,108,108.208,21.046
Observer A,1,Freehand,OR241,111,111.343,20.23
Observer A,1,Freehand,OR241,114,114.235,19.612
Observer A,1,Freehand,OR241,117,117.159,19.349
Observer A,1,Freehand,OR241,120,120.203,18.922
Observer A,1,Freehand,OR241,123,123.213,18.63
Observer A,1,Freehand,OR241,126,126.188,18.122
Observer A,1,Freehand,OR241,129,129.126,17.738
Observer A,1,Freehand,OR241,132,132.027,17.883
Observer A,1,Freehand,OR241,135,135.089,18.14
Observer A,1,Freehand,OR241,138,137.978,18.856
Observer A,1,Freehand,OR241,141,140.914,19.42
Observer A,1,Freehand,OR241,144,143.902,19.976
Observer A,1,Freehand,OR241,147,147.116,20.265
Observer A,1,Freehand,OR241,150,150.278,20.054
Observer A,1,Freehand,OR241,153,153.107,21.369
Observer A,1,Freehand,OR241,156,156.111,22.222
Observer A,1,Freehand,OR241,159,159.011,25.476
Observer A,1,Freehand,OR241,162,162.293,27.203
Observer A,1,Freehand,OR241,165,165.105,26.93
Observer A,1,Freehand,OR241,168,168.004,25.835
Observer A,1,Freehand,OR241,171,171.125,25.397
Observer A,1,Freehand,OR241,174,174.13,26.109
Observer A,1,Freehand,OR241,177,177.107,26.116
Observer A,1,Freehand,OR317,3,2.978,27.698
Observer A,1,Freehand,OR317,6,5.959,23.873
Observer A,1,Freehand,OR317,9,9.3,23.25
Observer A,1,Freehand,OR317,12,12.29,22.91
Observer A,1,Freehand,OR317,15,15.381,22.304
Observer A,1,Freehand,OR317,18,18.232,21.464
Observer A,1,Freehand,OR317,21,21.086,20.221
Observer A,1,Freehand,OR317,24,24.146,17.785
Observer A,1,Freehand,OR317,27,27.072,16.161
Observer A,1,Freehand,OR317,30,30.01,10.709
Observer A,1,Freehand,OR317,33,33.207,10.51
Observer A,1,Freehand,OR317,36,36.091,10.586
Observer A,1,Freehand,OR317,39,39.136,10.513
Observer A,1,Freehand,OR317,42,41.855,10.304
Observer A,1,Freehand,OR317,45,45,9.836
Observer A,1,Freehand,OR317,48,48.2,9.115
Observer A,1,Freehand,OR317,51,51.054,7.504
Observer A,1,Freehand,OR317,54,54.028,6.124
Observer A,1,Freehand,OR317,57,57.171,5.899
Observer A,1,Freehand,OR317,60,59.859,5.732
Observer A,1,Freehand,OR317,63,63.435,5.542
Observer A,1,Freehand,OR317,66,66.125,5.333
Observer A,1,Freehand,OR317,69,69.027,5.137
Observer A,1,Freehand,OR317,72,72.15,4.955
Observer A,1,Freehand,OR317,75,74.827,4.887
Observer A,1,Freehand,OR317,78,77.574,4.83
Observer A,1,Freehand,OR317,81,81.327,4.771
Observer A,1,Freehand,OR317,84,84.193,4.741
Observer A,1,Freehand,OR317,87,87.089,4.723
Observer A,1,Freehand,OR317,90,90,4.717
Observer A,1,Freehand,OR317,93,92.911,4.723
Observer A,1,Freehand,OR317,96,95.711,4.821
Observer A,1,Freehand,OR317,99,98.673,4.771
Observer A,1,Freehand,OR317,102,102.426,4.83
Observer A,1,Freehand,OR317,105,105.173,4.887
Observer A,1,Freehand,OR317,108,107.85,4.955
Observer A,1,Freehand,OR317,111,110.898,4.707
Observer A,1,Freehand,OR317,114,114.624,4.221
Observer A,1,Freehand,OR317,117,117.051,4.219
Observer A,1,Freehand,OR317,120,120.018,4.155
Observer A,1,Freehand,OR317,123,123.071,4.102
Observer A,1,Freehand,OR317,126,126.193,4.061
Observer A,1,Freehand,OR317,129,129.207,3.921
Observer A,1,Freehand,OR317,132,132.436,3.791
Observer A,1,Freehand,OR317,135,135,3.844
Observer A,1,Freehand,OR317,138,137.643,3.678
Observer A,1,Freehand,OR317,141,140.528,3.521
Observer A,1,Freehand,OR317,144,143.973,3.262
Observer A,1,Freehand,OR317,147,147.095,3.237
Observer A,1,Freehand,OR317,150,150.803,3.114
Observer A,1,Freehand,OR317,153,153.113,12.728
Observer A,1,Freehand,OR317,156,155.919,15.674
Observer A,1,Freehand,OR317,159,159.219,16.674
Observer A,1,Freehand,OR317,162,162.245,17.04
Observer A,1,Freehand,OR317,165,165.069,17.375
Observer A,1,Freehand,OR317,168,167.813,17.421
Observer A,1,Freehand,OR317,171,171.193,17.231
Observer A,1,Freehand,OR317,174,174.103,17.119
Observer A,1,Freehand,OR317,177,177.325,17.127
Observer A,2,Freehand,B3244,3,3.015,41.535
Observer A,2,Freehand,B3244,6,6.109,41.685
Observer A,2,Freehand,B3244,9,9.013,41.712
Observer A,2,Freehand,B3244,12,12.047,41.33
Observer A,2,Freehand,B3244,15,15.34,40.486
Observer A,2,Freehand,B3244,18,18.111,38.459
Observer A,2,Freehand,B3244,21,21.005,34.893
Observer A,2,Freehand,B3244,24,24.159,35.506
Observer A,2,Freehand,B3244,27,26.924,35.554
Observer A,2,Freehand,B3244,30,30.095,35.831
Observer A,2,Freehand,B3244,33,33.135,36.008
Observer A,2,Freehand,B3244,36,36.243,31.547
Observer A,2,Freehand,B3244,39,39.397,31.733
Observer A,2,Freehand,B3244,42,42.061,32.294
Observer A,2,Freehand,B3244,45,45.085,32.654
Observer A,2,Freehand,B3244,48,48.035,33.102
Observer A,2,Freehand,B3244,51,51.16,33.703
Observer A,2,Freehand,B3244,54,54.093,34.34
Observer A,2,Freehand,B3244,57,57.187,34.232
Observer A,2,Freehand,B3244,60,59.884,33.234
Observer A,2,Freehand,B3244,63,63.035,32.142
Observer A,2,Freehand,B3244,66,66.032,30.007
Observer A,2,Freehand,B3244,69,68.905,26.059
Observer A,2,Freehand,B3244,72,72.058,22.294
Observer A,2,Freehand,B3244,75,75.067,23.648
Observer A,2,Freehand,B3244,78,77.887,24.661
Observer A,2,Freehand,B3244,81,81.077,25.074
Observer A,2,Freehand,B3244,84,83.977,24.892
Observer A,2,Freehand,B3244,87,87.285,23.714
Observer A,2,Freehand,B3244,90,90.145,21.799
Observer A,2,Freehand,B3244,93,93.088,20.166
Observer A,2,Freehand,B3244,96,96.101,16.099
Observer A,2,Freehand,B3244,99,98.942,16.345
Observer A,2,Freehand,B3244,102,102.096,17.188
Observer A,2,Freehand,B3244,105,105.006,18.005
Observer A,2,Freehand,B3244,108,108.105,19.146
Observer A,2,Freehand,B3244,111,111.363,21.765
Observer A,2,Freehand,B3244,114,114.008,23.396
Observer A,2,Freehand,B3244,117,117.377,25.636
Observer A,2,Freehand,B3244,120,120.095,26.203
Observer A,2,Freehand,B3244,123,122.978,27.176
Observer A,2,Freehand,B3244,126,126.016,27.053
Observer A,2,Freehand,B3244,129,129.246,26.784
Observer A,2,Freehand,B3244,132,132.176,25.655
Observer A,2,Freehand,B3244,135,135.221,23.593
Observer A,2,Freehand,B3244,138,138.028,25.255
Observer A,2,Freehand,B3244,141,140.951,28.638
Observer A,2,Freehand,B3244,144,144.089,31.073
Observer A,2,Freehand,B3244,147,147.047,31.947
Observer A,2,Freehand,B3244,150,150.045,32.656
Observer A,2,Freehand,B3244,153,153.108,32.544
Observer A,2,Freehand,B3244,156,156.064,32.556
Observer A,2,Freehand,B3244,159,159.009,32.654
Observer A,2,Freehand,B3244,162,162.007,32.269
Observer A,2,Freehand,B3244,165,165.105,32.046
Observer A,2,Freehand,B3244,168,168.004,32.024
Observer A,2,Freehand,B3244,171,171.058,32.6
Observer A,2,Freehand,B3244,174,174.004,32.662
Observer A,2,Freehand,B3244,177,177.029,32.505
Observer A,2,Freehand,BUR231,3,2.976,31.771
Observer A,2,Freehand,BUR231,6,6.299,32.194
Observer A,2,Freehand,BUR231,9,9.056,31.978
Observer A,2,Freehand,BUR231,12,12.087,31.023
Observer A,2,Freehand,BUR231,15,15.035,30.25
Observer A,2,Freehand,BUR231,18,17.909,29.531
Observer A,2,Freehand,BUR231,21,21.062,29.04
Observer A,2,Freehand,BUR231,24,24.268,28.378
Observer A,2,Freehand,BUR231,27,27.159,27.446
Observer A,2,Freehand,BUR231,30,29.936,25.585
Observer A,2,Freehand,BUR231,33,33.02,20.615
Observer A,2,Freehand,BUR231,36,36.15,19.502
Observer A,2,Freehand,BUR231,39,39.117,17.297
Observer A,2,Freehand,BUR231,42,42.009,16.937
Observer A,2,Freehand,BUR231,45,45.286,16.535
Observer A,2,Freehand,BUR231,48,48.418,16.274
Observer A,2,Freehand,BUR231,51,51.131,15.719
Observer A,2,Freehand,BUR231,54,54.229,15.461
Observer A,2,Freehand,BUR231,57,57.121,14.728
Observer A,2,Freehand,BUR231,60,60.609,11.486
Observer A,2,Freehand,BUR231,63,63.101,11.184
Observer A,2,Freehand,BUR231,66,65.989,11.011
Observer A,2,Freehand,BUR231,69,69.503,11.72
Observer A,2,Freehand,BUR231,72,71.747,12.289
Observer A,2,Freehand,BUR231,75,75.295,12.393
Observer A,2,Freehand,BUR231,78,78.02,12.831
Observer A,2,Freehand,BUR231,81,81.04,12.672
Observer A,2,Freehand,BUR231,84,84.127,12.549
Observer A,2,Freehand,BUR231,87,87.264,12.464
Observer A,2,Freehand,BUR231,90,90.433,12.419
Observer A,2,Freehand,BUR231,93,93.08,12.528
Observer A,2,Freehand,BUR231,96,95.734,12.43
Observer A,2,Freehand,BUR231,99,99.136,12.019
Observer A,2,Freehand,BUR231,102,102.109,11.751
Observer A,2,Freehand,BUR231,105,105.207,11.517
Observer A,2,Freehand,BUR231,108,108.263,11.433
Observer A,2,Freehand,BUR231,111,110.806,11.345
Observer A,2,Freehand,BUR231,117,117.605,11.649
Observer A,2,Freehand,BUR231,120,120.107,11.91
Observer A,2,Freehand,BUR231,123,122.965,12.254
Observer A,2,Freehand,BUR231,126,126.1,12.692
Observer A,2,Freehand,BUR231,129,129.023,13.166
Observer A,2,Freehand,BUR231,132,131.982,13.415
Observer A,2,Freehand,BUR231,135,135.095,13.279
Observer A,2,Freehand,BUR231,138,138.27,13.017
Observer A,2,Freehand,BUR231,141,141.545,14.053
Observer A,2,Freehand,BUR231,144,144.024,15.958
Observer A,2,Freehand,BUR231,147,147.017,16.924
Observer A,2,Freehand,BUR231,150,150.228,17.542
Observer A,2,Freehand,BUR231,153,153.093,17.422
Observer A,2,Freehand,BUR231,156,156.501,17.4
Observer A,2,Freehand,BUR231,159,159.027,18.587
Observer A,2,Freehand,BUR231,162,161.998,20.842
Observer A,2,Freehand,BUR231,165,165.099,23.668
Observer A,2,Freehand,BUR231,168,168.133,25.258
Observer A,2,Freehand,BUR231,171,171.194,26.03
Observer A,2,Freehand,BUR231,174,173.999,26.64
Observer A,2,Freehand,BUR231,177,177.019,26.584
Observer A,2,Freehand,BUR295,3,2.999,44.461
Observer A,2,Freehand,BUR295,6,5.996,44.557
Observer A,2,Freehand,BUR295,9,9.067,44.372
Observer A,2,Freehand,BUR295,12,12.064,44.018
Observer A,2,Freehand,BUR295,15,14.957,43.187
Observer A,2,Freehand,BUR295,18,18.009,42.772
Observer A,2,Freehand,BUR295,21,21.011,42.301
Observer A,2,Freehand,BUR295,24,24.025,40.429
Observer A,2,Freehand,BUR295,27,27.063,34.412
Observer A,2,Freehand,BUR295,30,30.012,33.046
Observer A,2,Freehand,BUR295,33,33.184,32.755
Observer A,2,Freehand,BUR295,36,36.066,32.591
Observer A,2,Freehand,BUR295,39,39.127,32.405
Observer A,2,Freehand,BUR295,42,42.186,31.734
Observer A,2,Freehand,BUR295,45,45.027,30.768
Observer A,2,Freehand,BUR295,48,48.042,28.628
Observer A,2,Freehand,BUR295,51,51.037,27.615
Observer A,2,Freehand,BUR295,54,54.049,27.74
Observer A,2,Freehand,BUR295,57,57.135,26.47
Observer A,2,Freehand,BUR295,60,60.227,25.045
Observer A,2,Freehand,BUR295,63,63.032,25.337
Observer A,2,Freehand,BUR295,66,66.263,25.153
Observer A,2,Freehand,BUR295,69,69.216,24.665
Observer A,2,Freehand,BUR295,72,72,23.854
Observer A,2,Freehand,BUR295,75,75.293,23.63
Observer A,2,Freehand,BUR295,78,78.163,23.935
Observer A,2,Freehand,BUR295,81,81.258,23.184
Observer A,2,Freehand,BUR295,84,84.311,23.056
Observer A,2,Freehand,BUR295,87,87.135,24.221
Observer A,2,Freehand,BUR295,90,89.981,25.85
Observer A,2,Freehand,BUR295,93,93.073,27.417
Observer A,2,Freehand,BUR295,96,96.169,27.705
Observer A,2,Freehand,BUR295,99,99.193,28.071
Observer A,2,Freehand,BUR295,102,102.193,28.381
Observer A,2,Freehand,BUR295,105,105.089,28.335
Observer A,2,Freehand,BUR295,108,107.999,27.932
Observer A,2,Freehand,BUR295,111,111.471,27.403
Observer A,2,Freehand,BUR295,114,114.176,27.529
Observer A,2,Freehand,BUR295,117,117.237,27.661
Observer A,2,Freehand,BUR295,120,120.017,27.798
Observer A,2,Freehand,BUR295,123,123.081,27.775
Observer A,2,Freehand,BUR295,126,126.194,28.021
Observer A,2,Freehand,BUR295,129,128.912,32.125
Observer A,2,Freehand,BUR295,132,132.037,32.218
Observer A,2,Freehand,BUR295,135,134.952,32.691
Observer A,2,Freehand,BUR295,138,138.095,38.467
Observer A,2,Freehand,BUR295,141,141.075,40.319
Observer A,2,Freehand,BUR295,144,144.067,41.133
Observer A,2,Freehand,BUR295,147,147.131,42.286
Observer A,2,Freehand,BUR295,150,150.122,42.271
Observer A,2,Freehand,BUR295,153,153.028,42.247
Observer A,2,Freehand,BUR295,156,155.996,45.261
Observer A,2,Freehand,BUR295,159,159.086,45.918
Observer A,2,Freehand,BUR295,162,162.079,46.703
Observer A,2,Freehand,BUR295,165,165.087,47.446
Observer A,2,Freehand,BUR295,168,168.172,49.117
Observer A,2,Freehand,BUR295,171,171.147,49.535
Observer A,2,Freehand,BUR295,174,173.999,49.407
Observer A,2,Freehand,BUR295,177,176.874,49.808
Observer A,2,Freehand,BUR304,3,2.896,27.419
Observer A,2,Freehand,BUR304,6,5.998,24.847
Observer A,2,Freehand,BUR304,9,9.108,24.009
Observer A,2,Freehand,BUR304,12,11.959,22.714
Observer A,2,Freehand,BUR304,15,15.034,19.667
Observer A,2,Freehand,BUR304,18,18.149,12.856
Observer A,2,Freehand,BUR304,21,21.09,12.602
Observer A,2,Freehand,BUR304,24,24.15,12.499
Observer A,2,Freehand,BUR304,27,27.039,11.868
Observer A,2,Freehand,BUR304,30,30.127,10.916
Observer A,2,Freehand,BUR304,33,33.293,10.034
Observer A,2,Freehand,BUR304,36,36.528,9.419
Observer A,2,Freehand,BUR304,39,39.854,8.858
Observer A,2,Freehand,BUR304,42,42.183,8.422
Observer A,2,Freehand,BUR304,45,45.174,8.058
Observer A,2,Freehand,BUR304,48,48.01,7.73
Observer A,2,Freehand,BUR304,51,51.272,7.407
Observer A,2,Freehand,BUR304,54,53.995,7.614
Observer A,2,Freehand,BUR304,57,57.008,8.288
Observer A,2,Freehand,BUR304,60,60.177,10.168
Observer A,2,Freehand,BUR304,63,63.093,11.477
Observer A,2,Freehand,BUR304,66,66.17,11.897
Observer A,2,Freehand,BUR304,69,69.291,11.943
Observer A,2,Freehand,BUR304,72,72.589,12.769
Observer A,2,Freehand,BUR304,75,75.676,12.872
Observer A,2,Freehand,BUR304,78,78.229,14.405
Observer A,2,Freehand,BUR304,81,81.122,15.142
Observer A,2,Freehand,BUR304,84,84.047,16.195
Observer A,2,Freehand,BUR304,87,87.116,16.968
Observer A,2,Freehand,BUR304,90,90.112,17.487
Observer A,2,Freehand,BUR304,93,93.078,18.106
Observer A,2,Freehand,BUR304,96,96.007,18.382
Observer A,2,Freehand,BUR304,99,99.13,18.775
Observer A,2,Freehand,BUR304,102,102.008,19.09
Observer A,2,Freehand,BUR304,105,104.995,19.22
Observer A,2,Freehand,BUR304,108,108.01,19.16
Observer A,2,Freehand,BUR304,111,111.13,18.931
Observer A,2,Freehand,BUR304,114,114.236,18.723
Observer A,2,Freehand,BUR304,117,117.252,18.656
Observer A,2,Freehand,BUR304,120,120.258,18.542
Observer A,2,Freehand,BUR304,123,123.117,18.32
Observer A,2,Freehand,BUR304,126,126.064,17.976
Observer A,2,Freehand,BUR304,129,129.113,17.029
Observer A,2,Freehand,BUR304,132,132.07,16.204
Observer A,2,Freehand,BUR304,135,135.066,15.895
Observer A,2,Freehand,BUR304,138,138.036,15.89
Observer A,2,Freehand,BUR304,141,141.611,16.216
Observer A,2,Freehand,BUR304,144,144.026,17.403
Observer A,2,Freehand,BUR304,147,147.008,18.856
Observer A,2,Freehand,BUR304,150,150.24,19.296
Observer A,2,Freehand,BUR304,153,153.172,19.686
Observer A,2,Freehand,BUR304,156,155.999,19.826
Observer A,2,Freehand,BUR304,159,159.028,19.901
Observer A,2,Freehand,BUR304,162,162.119,20.143
Observer A,2,Freehand,BUR304,165,165.019,20.45
Observer A,2,Freehand,BUR304,168,168.011,27.745
Observer A,2,Freehand,BUR304,171,171.044,29.895
Observer A,2,Freehand,BUR304,174,174.162,30.999
Observer A,2,Freehand,BUR304,177,176.96,31.405
Observer A,2,Freehand,BUR391,3,2.922,31.033
Observer A,2,Freehand,BUR391,6,6.218,34.882
Observer A,2,Freehand,BUR391,9,9.103,35.672
Observer A,2,Freehand,BUR391,12,12.028,34.529
Observer A,2,Freehand,BUR391,15,15.101,31.265
Observer A,2,Freehand,BUR391,18,18.052,17.358
Observer A,2,Freehand,BUR391,21,21.083,16.911
Observer A,2,Freehand,BUR391,24,24.329,16.833
Observer A,2,Freehand,BUR391,27,27.376,16.618
Observer A,2,Freehand,BUR391,30,30.195,16.894
Observer A,2,Freehand,BUR391,33,33.022,16.892
Observer A,2,Freehand,BUR391,36,36.237,17.013
Observer A,2,Freehand,BUR391,39,39.178,17.499
Observer A,2,Freehand,BUR391,42,42.173,17.518
Observer A,2,Freehand,BUR391,45,45.137,17.181
Observer A,2,Freehand,BUR391,48,48.211,16.892
Observer A,2,Freehand,BUR391,51,51.069,16.542
Observer A,2,Freehand,BUR391,54,53.941,15.007
Observer A,2,Freehand,BUR391,57,57.286,13.715
Observer A,2,Freehand,BUR391,60,60.255,13.775
Observer A,2,Freehand,BUR391,63,63.213,14.192
Observer A,2,Freehand,BUR391,66,66.229,14.773
Observer A,2,Freehand,BUR391,69,69.205,15.526
Observer A,2,Freehand,BUR391,72,72.238,18.846
Observer A,2,Freehand,BUR391,75,75.152,19.592
Observer A,2,Freehand,BUR391,78,78.111,20.803
Observer A,2,Freehand,BUR391,81,81.348,21.733
Observer A,2,Freehand,BUR391,84,84.311,22.727
Observer A,2,Freehand,BUR391,87,87.257,23.054
Observer A,2,Freehand,BUR391,90,90.099,23.011
Observer A,2,Freehand,BUR391,93,93.3,23.031
Observer A,2,Freehand,BUR391,96,96.069,23.393
Observer A,2,Freehand,BUR391,99,99.238,23.405
Observer A,2,Freehand,BUR391,102,102.394,23.487
Observer A,2,Freehand,BUR391,105,104.932,23.431
Observer A,2,Freehand,BUR391,108,108.229,22.917
Observer A,2,Freehand,BUR391,111,111.453,22.297
Observer A,2,Freehand,BUR391,114,114.309,21.506
Observer A,2,Freehand,BUR391,117,117.376,20.772
Observer A,2,Freehand,BUR391,120,120.256,20.35
Observer A,2,Freehand,BUR391,123,123.032,20.103
Observer A,2,Freehand,BUR391,126,126.108,19.787
Observer A,2,Freehand,BUR391,129,128.758,19.754
Observer A,2,Freehand,BUR391,132,132.197,19.239
Observer A,2,Freehand,BUR391,135,135.514,19.504
Observer A,2,Freehand,BUR391,138,138.481,19.525
Observer A,2,Freehand,BUR391,141,141.433,19.598
Observer A,2,Freehand,BUR391,144,144.108,19.608
Observer A,2,Freehand,BUR391,147,147.235,19.898
Observer A,2,Freehand,BUR391,150,150.133,19.608
Observer A,2,Freehand,BUR391,153,153.13,19.689
Observer A,2,Freehand,BUR391,156,156.124,19.504
Observer A,2,Freehand,BUR391,159,159.009,20.78
Observer A,2,Freehand,BUR391,162,162.253,21.106
Observer A,2,Freehand,BUR391,165,164.865,27.051
